ID,Name,Category,Price
7354,Item_7354,Electronics,161.63
7355,Item_7355,Toys,43.31
7356,Item_7356,Home,182.92
7357,Item_7357,Clothing,216.42
7358,Item_7358,Electronics,36.24
7359,Item_7359,Books,364.35
7360,Item_7360,Electronics,266.82
7361,Item_7361,Toys,144.31
7362,Item_7362,Clothing,76.33
7363,Item_7363,Books,341.22
7364,Item_7364,Electronics,195.59
7365,Item_7365,Electronics,154.83
7366,Item_7366,Toys,344.47
7367,Item_7367,Books,325.2
7368,Item_7368,Toys,82.91
7369,Item_7369,Clothing,205.84
7370,Item_7370,Home,48.83
7371,Item_7371,Electronics,482.33
7372,Item_7372,Clothing,264.32
7373,Item_7373,Clothing,283.32
7374,Item_7374,Toys,400.68
7375,Item_7375,Clothing,442.61
7376,Item_7376,Clothing,394.48
7377,Item_7377,Clothing,116.77
7378,Item_7378,Books,297.31
7379,Item_7379,Books,269.0
7380,Item_7380,Clothing,466.21
7381,Item_7381,Clothing,165.99
7382,Item_7382,Home,332.29
7383,Item_7383,Toys,239.01
7384,Item_7384,Toys,54.67
7385,Item_7385,Home,104.53
7386,Item_7386,Books,69.54
7387,Item_7387,Home,481.44
7388,Item_7388,Electronics,227.75
7389,Item_7389,Books,302.24
7390,Item_7390,Books,134.9
7391,Item_7391,Books,323.86
7392,Item_7392,Home,170.6
7393,Item_7393,Toys,456.82
7394,Item_7394,Electronics,346.37
7395,Item_7395,Books,381.55
7396,Item_7396,Books,189.62
7397,Item_7397,Home,100.85
7398,Item_7398,Electronics,47.92
7399,Item_7399,Toys,248.55
7400,Item_7400,Books,216.09
7401,Item_7401,Books,474.92
7402,Item_7402,Electronics,168.52
7403,Item_7403,Clothing,323.18
7404,Item_7404,Home,346.47
7405,Item_7405,Books,10.19
7406,Item_7406,Electronics,243.12
7407,Item_7407,Toys,31.73
7408,Item_7408,Books,284.86
7409,Item_7409,Books,490.68
7410,Item_7410,Clothing,498.8
7411,Item_7411,Home,389.26
7412,Item_7412,Home,18.34
7413,Item_7413,Toys,421.09
7414,Item_7414,Home,104.27
7415,Item_7415,Clothing,83.91
7416,Item_7416,Clothing,209.7
7417,Item_7417,Toys,12.88
7418,Item_7418,Toys,460.39
7419,Item_7419,Toys,374.79
7420,Item_7420,Home,18.34
7421,Item_7421,Toys,183.11
7422,Item_7422,Books,465.81
7423,Item_7423,Electronics,236.49
7424,Item_7424,Toys,182.89
7425,Item_7425,Clothing,337.05
7426,Item_7426,Clothing,169.21
7427,Item_7427,Toys,63.16
7428,Item_7428,Books,257.62
7429,Item_7429,Books,289.12
7430,Item_7430,Toys,232.84
7431,Item_7431,Books,56.94
7432,Item_7432,Books,295.8
7433,Item_7433,Electronics,8.52
7434,Item_7434,Books,183.24
7435,Item_7435,Toys,200.44
7436,Item_7436,Electronics,212.42
7437,Item_7437,Clothing,182.8
7438,Item_7438,Clothing,32.38
7439,Item_7439,Books,120.22
7440,Item_7440,Clothing,468.9
7441,Item_7441,Books,314.17
7442,Item_7442,Books,378.47
7443,Item_7443,Toys,458.92
7444,Item_7444,Toys,257.39
7445,Item_7445,Books,377.39
7446,Item_7446,Toys,220.95
7447,Item_7447,Toys,95.36
7448,Item_7448,Clothing,28.95
7449,Item_7449,Toys,258.65
7450,Item_7450,Electronics,27.41
7451,Item_7451,Clothing,165.15
7452,Item_7452,Electronics,440.47
7453,Item_7453,Home,296.46
7454,Item_7454,Books,80.7
7455,Item_7455,Toys,180.05
7456,Item_7456,Electronics,58.4
7457,Item_7457,Books,262.47
7458,Item_7458,Books,69.39
7459,Item_7459,Clothing,369.68
7460,Item_7460,Toys,344.51
7461,Item_7461,Clothing,417.99
7462,Item_7462,Electronics,431.71
7463,Item_7463,Books,203.69
7464,Item_7464,Home,195.3
7465,Item_7465,Clothing,455.85
7466,Item_7466,Books,329.99
7467,Item_7467,Books,433.87
7468,Item_7468,Electronics,24.18
7469,Item_7469,Clothing,100.44
7470,Item_7470,Toys,138.71
7471,Item_7471,Toys,221.41
7472,Item_7472,Clothing,398.78
7473,Item_7473,Clothing,239.03
7474,Item_7474,Home,179.37
7475,Item_7475,Books,8.02
7476,Item_7476,Books,404.93
7477,Item_7477,Toys,368.28
7478,Item_7478,Clothing,246.23
7479,Item_7479,Clothing,341.87
7480,Item_7480,Toys,486.65
7481,Item_7481,Electronics,75.02
7482,Item_7482,Books,432.28
7483,Item_7483,Clothing,219.02
7484,Item_7484,Home,206.27
7485,Item_7485,Electronics,16.75
7486,Item_7486,Electronics,454.19
7487,Item_7487,Electronics,183.34
7488,Item_7488,Electronics,93.84
7489,Item_7489,Clothing,302.94
7490,Item_7490,Home,302.2
7491,Item_7491,Toys,222.27
7492,Item_7492,Toys,289.93
7493,Item_7493,Electronics,282.19
7494,Item_7494,Books,419.39
7495,Item_7495,Clothing,402.69
7496,Item_7496,Toys,356.14
7497,Item_7497,Electronics,145.04
7498,Item_7498,Electronics,212.45
7499,Item_7499,Home,111.93
7500,Item_7500,Clothing,53.87
7501,Item_7501,Books,492.47
7502,Item_7502,Electronics,288.55
7503,Item_7503,Electronics,99.92
7504,Item_7504,Books,285.45
7505,Item_7505,Books,242.06
7506,Item_7506,Electronics,261.63
7507,Item_7507,Electronics,168.58
7508,Item_7508,Clothing,490.99
7509,Item_7509,Home,312.01
7510,Item_7510,Clothing,479.51
7511,Item_7511,Electronics,402.51
7512,Item_7512,Books,295.46
7513,Item_7513,Electronics,93.63
7514,Item_7514,Home,113.17
7515,Item_7515,Electronics,12.11
7516,Item_7516,Home,137.57
7517,Item_7517,Books,244.67
7518,Item_7518,Books,96.21
7519,Item_7519,Clothing,335.33
7520,Item_7520,Electronics,90.85
7521,Item_7521,Clothing,412.93
7522,Item_7522,Toys,51.87
7523,Item_7523,Books,435.16
7524,Item_7524,Home,495.14
7525,Item_7525,Books,17.5
7526,Item_7526,Clothing,445.74
7527,Item_7527,Home,350.47
7528,Item_7528,Electronics,87.7
7529,Item_7529,Books,447.52
7530,Item_7530,Electronics,84.42
7531,Item_7531,Home,340.79
7532,Item_7532,Home,129.47
7533,Item_7533,Clothing,193.47
7534,Item_7534,Electronics,254.83
7535,Item_7535,Books,25.71
7536,Item_7536,Clothing,306.52
7537,Item_7537,Clothing,468.33
7538,Item_7538,Books,109.99
7539,Item_7539,Toys,262.63
7540,Item_7540,Books,85.58
7541,Item_7541,Electronics,176.49
7542,Item_7542,Clothing,221.39
7543,Item_7543,Books,160.13
7544,Item_7544,Clothing,41.41
7545,Item_7545,Electronics,24.21
7546,Item_7546,Clothing,8.07
7547,Item_7547,Books,403.76
7548,Item_7548,Books,348.23
7549,Item_7549,Home,396.6
7550,Item_7550,Home,16.33
7551,Item_7551,Books,144.48
7552,Item_7552,Electronics,482.75
7553,Item_7553,Books,151.77
7554,Item_7554,Clothing,396.03
7555,Item_7555,Clothing,365.14
7556,Item_7556,Home,495.8
7557,Item_7557,Home,75.76
7558,Item_7558,Electronics,488.8
7559,Item_7559,Electronics,110.3
7560,Item_7560,Home,27.15
7561,Item_7561,Home,90.57
7562,Item_7562,Books,221.27
7563,Item_7563,Electronics,384.87
7564,Item_7564,Electronics,273.1
7565,Item_7565,Home,439.27
7566,Item_7566,Toys,405.99
7567,Item_7567,Home,168.01
7568,Item_7568,Clothing,157.07
7569,Item_7569,Home,299.51
7570,Item_7570,Electronics,308.5
7571,Item_7571,Home,223.32
7572,Item_7572,Clothing,175.77
7573,Item_7573,Electronics,390.71
7574,Item_7574,Toys,69.37
7575,Item_7575,Electronics,40.27
7576,Item_7576,Electronics,404.32
7577,Item_7577,Books,16.53
7578,Item_7578,Home,340.95
7579,Item_7579,Clothing,331.55
7580,Item_7580,Clothing,416.85
7581,Item_7581,Electronics,311.66
7582,Item_7582,Books,197.67
7583,Item_7583,Clothing,21.76
7584,Item_7584,Home,316.56
7585,Item_7585,Clothing,212.87
7586,Item_7586,Electronics,204.14
7587,Item_7587,Clothing,200.33
7588,Item_7588,Clothing,401.25
7589,Item_7589,Electronics,320.53
7590,Item_7590,Home,397.25
7591,Item_7591,Home,184.41
7592,Item_7592,Home,54.54
7593,Item_7593,Electronics,37.46
7594,Item_7594,Home,164.27
7595,Item_7595,Books,85.82
7596,Item_7596,Books,310.44
7597,Item_7597,Toys,112.82
7598,Item_7598,Books,339.52
7599,Item_7599,Electronics,439.37
7600,Item_7600,Electronics,29.35
7601,Item_7601,Clothing,320.77
7602,Item_7602,Home,88.25
7603,Item_7603,Books,58.53
7604,Item_7604,Home,181.23
7605,Item_7605,Home,55.98
7606,Item_7606,Books,109.52
7607,Item_7607,Toys,205.71
7608,Item_7608,Home,420.85
7609,Item_7609,Home,330.26
7610,Item_7610,Home,168.84
7611,Item_7611,Clothing,96.35
7612,Item_7612,Clothing,463.48
7613,Item_7613,Books,29.83
7614,Item_7614,Clothing,126.0
7615,Item_7615,Clothing,186.02
7616,Item_7616,Home,17.4
7617,Item_7617,Electronics,423.37
7618,Item_7618,Electronics,193.21
7619,Item_7619,Toys,441.44
7620,Item_7620,Home,411.09
7621,Item_7621,Books,466.4
7622,Item_7622,Home,165.99
7623,Item_7623,Books,417.13
7624,Item_7624,Books,474.29
7625,Item_7625,Electronics,447.15
7626,Item_7626,Electronics,458.23
7627,Item_7627,Home,25.44
7628,Item_7628,Clothing,9.11
7629,Item_7629,Clothing,277.27
7630,Item_7630,Clothing,382.8
7631,Item_7631,Books,95.51
7632,Item_7632,Books,144.29
7633,Item_7633,Electronics,104.58
7634,Item_7634,Electronics,499.1
7635,Item_7635,Toys,296.35
7636,Item_7636,Books,124.65
7637,Item_7637,Electronics,193.72
7638,Item_7638,Toys,7.5
7639,Item_7639,Electronics,289.3
7640,Item_7640,Clothing,144.01
7641,Item_7641,Home,402.75
7642,Item_7642,Clothing,371.77
7643,Item_7643,Electronics,130.51
7644,Item_7644,Books,462.16
7645,Item_7645,Clothing,241.24
7646,Item_7646,Home,90.3
7647,Item_7647,Toys,84.95
7648,Item_7648,Home,335.23
7649,Item_7649,Books,317.63
7650,Item_7650,Toys,112.6
7651,Item_7651,Clothing,439.58
7652,Item_7652,Electronics,132.74
7653,Item_7653,Clothing,498.9
7654,Item_7654,Home,337.03
7655,Item_7655,Clothing,441.48
7656,Item_7656,Electronics,176.82
7657,Item_7657,Home,53.88
7658,Item_7658,Home,435.07
7659,Item_7659,Books,394.12
7660,Item_7660,Home,53.35
7661,Item_7661,Home,471.47
7662,Item_7662,Home,86.94
7663,Item_7663,Toys,464.65
7664,Item_7664,Books,174.09
7665,Item_7665,Toys,72.93
7666,Item_7666,Toys,210.51
7667,Item_7667,Clothing,439.74
7668,Item_7668,Books,81.57
7669,Item_7669,Clothing,491.68
7670,Item_7670,Electronics,403.3
7671,Item_7671,Clothing,359.74
7672,Item_7672,Home,316.66
7673,Item_7673,Toys,429.68
7674,Item_7674,Home,30.99
7675,Item_7675,Toys,205.96
7676,Item_7676,Electronics,154.93
7677,Item_7677,Clothing,278.42
7678,Item_7678,Home,76.86
7679,Item_7679,Books,83.5
7680,Item_7680,Home,204.79
7681,Item_7681,Electronics,424.92
7682,Item_7682,Home,116.25
7683,Item_7683,Clothing,491.49
7684,Item_7684,Home,167.44
7685,Item_7685,Books,415.0
7686,Item_7686,Electronics,231.37
7687,Item_7687,Electronics,42.51
7688,Item_7688,Electronics,352.71
7689,Item_7689,Toys,406.04
7690,Item_7690,Clothing,162.1
7691,Item_7691,Electronics,259.73
7692,Item_7692,Clothing,95.5
7693,Item_7693,Home,250.51
7694,Item_7694,Books,320.4
7695,Item_7695,Clothing,144.34
7696,Item_7696,Toys,244.01
7697,Item_7697,Home,173.65
7698,Item_7698,Electronics,25.22
7699,Item_7699,Home,129.26
7700,Item_7700,Electronics,223.55
7701,Item_7701,Books,478.54
7702,Item_7702,Books,49.85
7703,Item_7703,Electronics,5.28
7704,Item_7704,Home,339.17
7705,Item_7705,Books,337.74
7706,Item_7706,Toys,261.64
7707,Item_7707,Electronics,416.53
7708,Item_7708,Clothing,9.74
7709,Item_7709,Clothing,246.37
7710,Item_7710,Toys,296.86
7711,Item_7711,Clothing,159.41
7712,Item_7712,Home,469.44
7713,Item_7713,Electronics,130.72
7714,Item_7714,Home,254.25
7715,Item_7715,Books,243.49
7716,Item_7716,Clothing,319.24
7717,Item_7717,Home,38.36
7718,Item_7718,Home,56.81
7719,Item_7719,Toys,129.8
7720,Item_7720,Home,490.47
7721,Item_7721,Books,283.3
7722,Item_7722,Electronics,50.86
7723,Item_7723,Books,312.03
7724,Item_7724,Books,93.78
7725,Item_7725,Home,428.4
7726,Item_7726,Electronics,373.29
7727,Item_7727,Clothing,105.29
7728,Item_7728,Home,419.96
7729,Item_7729,Home,352.56
7730,Item_7730,Electronics,153.89
7731,Item_7731,Toys,217.05
7732,Item_7732,Toys,387.02
7733,Item_7733,Electronics,200.48
7734,Item_7734,Toys,210.41
7735,Item_7735,Books,213.02
7736,Item_7736,Toys,326.83
7737,Item_7737,Books,115.09
7738,Item_7738,Books,9.53
7739,Item_7739,Home,306.12
7740,Item_7740,Home,151.94
7741,Item_7741,Books,434.51
7742,Item_7742,Books,273.25
7743,Item_7743,Electronics,382.37
7744,Item_7744,Books,355.31
7745,Item_7745,Home,260.41
7746,Item_7746,Books,374.14
7747,Item_7747,Books,32.08
7748,Item_7748,Clothing,342.82
7749,Item_7749,Electronics,426.16
7750,Item_7750,Clothing,203.53
7751,Item_7751,Books,274.27
7752,Item_7752,Home,22.56
7753,Item_7753,Home,65.92
7754,Item_7754,Home,405.58
7755,Item_7755,Home,270.81
7756,Item_7756,Home,81.94
7757,Item_7757,Books,458.3
7758,Item_7758,Electronics,282.18
7759,Item_7759,Home,437.21
7760,Item_7760,Electronics,440.59
7761,Item_7761,Clothing,471.35
7762,Item_7762,Electronics,170.58
7763,Item_7763,Clothing,301.16
7764,Item_7764,Electronics,163.87
7765,Item_7765,Toys,349.2
7766,Item_7766,Books,316.4
7767,Item_7767,Clothing,53.16
7768,Item_7768,Clothing,272.07
7769,Item_7769,Toys,110.3
7770,Item_7770,Clothing,253.08
7771,Item_7771,Home,111.72
7772,Item_7772,Clothing,169.06
7773,Item_7773,Electronics,475.47
7774,Item_7774,Electronics,353.94
7775,Item_7775,Toys,133.84
7776,Item_7776,Clothing,32.82
7777,Item_7777,Home,229.14
7778,Item_7778,Home,172.07
7779,Item_7779,Books,151.1
7780,Item_7780,Toys,22.4
7781,Item_7781,Electronics,498.65
7782,Item_7782,Books,190.24
7783,Item_7783,Books,228.22
7784,Item_7784,Home,229.65
7785,Item_7785,Books,237.96
7786,Item_7786,Electronics,381.73
7787,Item_7787,Toys,223.8
7788,Item_7788,Electronics,196.59
7789,Item_7789,Toys,307.06
7790,Item_7790,Books,409.25
7791,Item_7791,Electronics,211.81
7792,Item_7792,Electronics,52.6
7793,Item_7793,Books,461.96
7794,Item_7794,Books,270.38
7795,Item_7795,Clothing,188.47
7796,Item_7796,Toys,393.56
7797,Item_7797,Books,19.91
7798,Item_7798,Electronics,408.62
7799,Item_7799,Electronics,33.0
7800,Item_7800,Clothing,262.33
7801,Item_7801,Electronics,253.68
7802,Item_7802,Clothing,204.15
7803,Item_7803,Books,122.58
7804,Item_7804,Books,323.43
7805,Item_7805,Books,402.81
7806,Item_7806,Clothing,282.84
7807,Item_7807,Home,161.68
7808,Item_7808,Books,35.53
7809,Item_7809,Home,444.56
7810,Item_7810,Electronics,119.37
7811,Item_7811,Clothing,133.3
7812,Item_7812,Home,388.67
7813,Item_7813,Electronics,275.43
7814,Item_7814,Books,304.01
7815,Item_7815,Toys,104.66
7816,Item_7816,Books,244.2
7817,Item_7817,Books,466.45
7818,Item_7818,Electronics,432.53
7819,Item_7819,Electronics,417.12
7820,Item_7820,Home,433.55
7821,Item_7821,Clothing,169.8
7822,Item_7822,Electronics,466.41
7823,Item_7823,Electronics,471.31
7824,Item_7824,Home,100.3
7825,Item_7825,Toys,387.45
7826,Item_7826,Home,484.57
7827,Item_7827,Home,271.5
7828,Item_7828,Electronics,232.2
7829,Item_7829,Home,231.13
7830,Item_7830,Home,403.45
7831,Item_7831,Home,356.17
7832,Item_7832,Home,182.82
7833,Item_7833,Books,268.56
7834,Item_7834,Home,206.46
7835,Item_7835,Home,187.82
7836,Item_7836,Toys,92.26
7837,Item_7837,Home,419.23
7838,Item_7838,Home,156.4
7839,Item_7839,Clothing,219.5
7840,Item_7840,Books,469.66
7841,Item_7841,Books,286.71
7842,Item_7842,Books,298.26
7843,Item_7843,Clothing,403.69
7844,Item_7844,Clothing,254.61
7845,Item_7845,Toys,425.08
7846,Item_7846,Clothing,457.37
7847,Item_7847,Electronics,171.53
7848,Item_7848,Books,417.57
7849,Item_7849,Clothing,267.89
7850,Item_7850,Electronics,175.26
7851,Item_7851,Books,339.88
7852,Item_7852,Toys,109.33
7853,Item_7853,Electronics,391.39
7854,Item_7854,Clothing,178.37
7855,Item_7855,Clothing,199.35
7856,Item_7856,Home,85.5
7857,Item_7857,Clothing,101.41
7858,Item_7858,Toys,374.97
7859,Item_7859,Home,353.52
7860,Item_7860,Electronics,362.09
7861,Item_7861,Clothing,34.56
7862,Item_7862,Books,186.04
7863,Item_7863,Books,439.96
7864,Item_7864,Books,292.6
7865,Item_7865,Clothing,296.07
7866,Item_7866,Clothing,122.19
7867,Item_7867,Clothing,119.75
7868,Item_7868,Home,265.54
7869,Item_7869,Home,41.41
7870,Item_7870,Clothing,52.43
7871,Item_7871,Toys,117.34
7872,Item_7872,Clothing,295.25
7873,Item_7873,Clothing,314.15
7874,Item_7874,Books,411.47
7875,Item_7875,Electronics,417.97
7876,Item_7876,Home,380.48
7877,Item_7877,Home,264.21
7878,Item_7878,Home,495.69
7879,Item_7879,Electronics,102.52
7880,Item_7880,Books,313.94
7881,Item_7881,Home,68.59
7882,Item_7882,Electronics,316.03
7883,Item_7883,Home,86.05
7884,Item_7884,Books,41.12
7885,Item_7885,Books,182.69
7886,Item_7886,Home,133.13
7887,Item_7887,Toys,68.18
7888,Item_7888,Clothing,270.77
7889,Item_7889,Home,236.38
7890,Item_7890,Electronics,387.08
7891,Item_7891,Home,105.6
7892,Item_7892,Toys,497.64
7893,Item_7893,Clothing,481.65
7894,Item_7894,Home,231.27
7895,Item_7895,Toys,87.43
7896,Item_7896,Toys,451.11
7897,Item_7897,Books,171.12
7898,Item_7898,Home,425.6
7899,Item_7899,Toys,128.59
7900,Item_7900,Home,392.34
7901,Item_7901,Books,427.7
7902,Item_7902,Toys,309.03
7903,Item_7903,Books,54.62
7904,Item_7904,Toys,369.23
7905,Item_7905,Toys,219.19
7906,Item_7906,Home,293.47
7907,Item_7907,Clothing,231.97
7908,Item_7908,Toys,325.15
7909,Item_7909,Clothing,231.44
7910,Item_7910,Electronics,282.53
7911,Item_7911,Clothing,492.54
7912,Item_7912,Home,336.47
7913,Item_7913,Books,281.66
7914,Item_7914,Home,230.89
7915,Item_7915,Electronics,49.05
7916,Item_7916,Electronics,26.64
7917,Item_7917,Home,161.42
7918,Item_7918,Books,168.42
7919,Item_7919,Clothing,499.07
7920,Item_7920,Clothing,476.74
7921,Item_7921,Home,131.12
7922,Item_7922,Books,104.49
7923,Item_7923,Home,468.23
7924,Item_7924,Electronics,357.5
7925,Item_7925,Clothing,149.86
7926,Item_7926,Books,163.65
7927,Item_7927,Clothing,343.45
7928,Item_7928,Books,163.51
7929,Item_7929,Toys,12.21
7930,Item_7930,Books,398.11
7931,Item_7931,Home,319.57
7932,Item_7932,Books,38.11
7933,Item_7933,Books,131.31
7934,Item_7934,Books,167.95
7935,Item_7935,Books,160.11
7936,Item_7936,Books,33.56
7937,Item_7937,Clothing,119.82
7938,Item_7938,Books,328.15
7939,Item_7939,Clothing,63.78
7940,Item_7940,Clothing,99.31
7941,Item_7941,Clothing,177.55
7942,Item_7942,Books,473.31
7943,Item_7943,Toys,440.11
7944,Item_7944,Electronics,84.44
7945,Item_7945,Electronics,52.32
7946,Item_7946,Clothing,6.91
7947,Item_7947,Toys,330.38
7948,Item_7948,Home,104.08
7949,Item_7949,Home,8.22
7950,Item_7950,Books,146.06
7951,Item_7951,Clothing,403.21
7952,Item_7952,Home,207.82
7953,Item_7953,Books,150.23
7954,Item_7954,Electronics,462.61
7955,Item_7955,Electronics,13.69
7956,Item_7956,Home,56.44
7957,Item_7957,Toys,62.49
7958,Item_7958,Books,24.41
7959,Item_7959,Electronics,205.1
7960,Item_7960,Books,447.02
7961,Item_7961,Home,34.17
7962,Item_7962,Home,278.05
7963,Item_7963,Books,50.67
7964,Item_7964,Home,486.9
7965,Item_7965,Electronics,446.07
7966,Item_7966,Books,297.94
7967,Item_7967,Clothing,478.03
7968,Item_7968,Toys,390.65
7969,Item_7969,Toys,26.26
7970,Item_7970,Toys,249.59
7971,Item_7971,Electronics,73.73
7972,Item_7972,Home,35.08
7973,Item_7973,Toys,70.49
7974,Item_7974,Toys,313.15
7975,Item_7975,Books,9.61
7976,Item_7976,Clothing,388.66
7977,Item_7977,Home,384.67
7978,Item_7978,Electronics,99.1
7979,Item_7979,Books,203.21
7980,Item_7980,Home,272.1
7981,Item_7981,Toys,483.22
7982,Item_7982,Clothing,78.71
7983,Item_7983,Toys,213.02
7984,Item_7984,Home,398.72
7985,Item_7985,Home,47.59
7986,Item_7986,Home,395.87
7987,Item_7987,Clothing,469.56
7988,Item_7988,Clothing,231.5
7989,Item_7989,Electronics,197.23
7990,Item_7990,Toys,268.95
7991,Item_7991,Clothing,270.59
7992,Item_7992,Home,25.19
7993,Item_7993,Clothing,192.23
7994,Item_7994,Clothing,81.34
7995,Item_7995,Books,438.09
7996,Item_7996,Books,363.27
7997,Item_7997,Electronics,437.1
7998,Item_7998,Electronics,352.27
7999,Item_7999,Toys,354.59
8000,Item_8000,Toys,377.63
8001,Item_8001,Toys,121.84
8002,Item_8002,Electronics,43.23
8003,Item_8003,Toys,326.34
8004,Item_8004,Clothing,20.63
8005,Item_8005,Toys,450.83
8006,Item_8006,Electronics,158.32
8007,Item_8007,Books,456.66
8008,Item_8008,Books,17.88
8009,Item_8009,Books,383.67
8010,Item_8010,Books,218.12
8011,Item_8011,Clothing,148.95
8012,Item_8012,Toys,270.47
8013,Item_8013,Books,388.92
8014,Item_8014,Clothing,345.68
8015,Item_8015,Toys,430.39
8016,Item_8016,Toys,54.79
8017,Item_8017,Toys,92.75
8018,Item_8018,Toys,383.25
8019,Item_8019,Clothing,67.5
8020,Item_8020,Electronics,59.85
8021,Item_8021,Books,54.59
8022,Item_8022,Home,266.82
8023,Item_8023,Toys,327.65
8024,Item_8024,Toys,143.79
8025,Item_8025,Books,228.64
8026,Item_8026,Home,244.6
8027,Item_8027,Home,159.37
8028,Item_8028,Toys,96.14
8029,Item_8029,Home,466.17
8030,Item_8030,Clothing,239.96
8031,Item_8031,Toys,292.19
8032,Item_8032,Electronics,396.94
8033,Item_8033,Home,261.37
8034,Item_8034,Electronics,12.88
8035,Item_8035,Toys,75.35
8036,Item_8036,Clothing,314.96
8037,Item_8037,Electronics,155.4
8038,Item_8038,Clothing,54.54
8039,Item_8039,Toys,205.71
8040,Item_8040,Toys,30.52
8041,Item_8041,Books,236.9
8042,Item_8042,Electronics,279.82
8043,Item_8043,Clothing,360.42
8044,Item_8044,Books,267.94
8045,Item_8045,Books,40.0
8046,Item_8046,Toys,430.43
8047,Item_8047,Books,206.64
8048,Item_8048,Books,8.15
8049,Item_8049,Toys,283.28
8050,Item_8050,Books,282.8
8051,Item_8051,Electronics,102.06
8052,Item_8052,Books,422.88
8053,Item_8053,Clothing,489.08
8054,Item_8054,Clothing,401.03
8055,Item_8055,Electronics,164.66
8056,Item_8056,Books,451.07
8057,Item_8057,Books,352.98
8058,Item_8058,Toys,153.44
8059,Item_8059,Books,472.62
8060,Item_8060,Home,288.21
8061,Item_8061,Electronics,329.17
8062,Item_8062,Books,316.57
8063,Item_8063,Electronics,19.24
8064,Item_8064,Electronics,269.44
8065,Item_8065,Books,206.06
8066,Item_8066,Home,432.5
8067,Item_8067,Home,60.59
8068,Item_8068,Electronics,16.51
8069,Item_8069,Clothing,163.79
8070,Item_8070,Clothing,393.7
8071,Item_8071,Clothing,293.91
8072,Item_8072,Electronics,423.24
8073,Item_8073,Home,239.75
8074,Item_8074,Toys,109.09
8075,Item_8075,Books,145.54
8076,Item_8076,Clothing,220.08
8077,Item_8077,Clothing,376.78
8078,Item_8078,Electronics,207.95
8079,Item_8079,Toys,209.86
8080,Item_8080,Books,240.04
8081,Item_8081,Electronics,486.57
8082,Item_8082,Home,498.06
8083,Item_8083,Home,353.72
8084,Item_8084,Electronics,18.61
8085,Item_8085,Home,434.1
8086,Item_8086,Books,225.42
8087,Item_8087,Toys,459.37
8088,Item_8088,Electronics,10.12
8089,Item_8089,Books,100.1
8090,Item_8090,Toys,445.57
8091,Item_8091,Home,144.36
8092,Item_8092,Toys,119.29
8093,Item_8093,Toys,323.18
8094,Item_8094,Books,450.64
8095,Item_8095,Books,24.34
8096,Item_8096,Toys,70.31
8097,Item_8097,Toys,456.54
8098,Item_8098,Home,91.08
8099,Item_8099,Books,158.23
8100,Item_8100,Books,154.73
8101,Item_8101,Toys,468.68
8102,Item_8102,Clothing,61.27
8103,Item_8103,Clothing,473.27
8104,Item_8104,Books,386.59
8105,Item_8105,Toys,107.26
8106,Item_8106,Clothing,459.16
8107,Item_8107,Books,57.73
8108,Item_8108,Books,36.27
8109,Item_8109,Toys,446.1
8110,Item_8110,Books,24.49
8111,Item_8111,Electronics,467.04
8112,Item_8112,Clothing,288.55
8113,Item_8113,Home,407.96
8114,Item_8114,Electronics,474.82
8115,Item_8115,Home,22.09
8116,Item_8116,Electronics,37.51
8117,Item_8117,Toys,304.77
8118,Item_8118,Toys,268.91
8119,Item_8119,Books,296.01
8120,Item_8120,Toys,229.29
8121,Item_8121,Clothing,452.3
8122,Item_8122,Electronics,211.94
8123,Item_8123,Electronics,288.89
8124,Item_8124,Home,130.37
8125,Item_8125,Clothing,35.22
8126,Item_8126,Books,375.94
8127,Item_8127,Electronics,413.45
8128,Item_8128,Clothing,372.41
8129,Item_8129,Books,224.66
8130,Item_8130,Home,16.33
8131,Item_8131,Electronics,338.24
8132,Item_8132,Books,373.81
8133,Item_8133,Clothing,101.0
8134,Item_8134,Clothing,346.4
8135,Item_8135,Electronics,330.78
8136,Item_8136,Home,68.67
8137,Item_8137,Toys,101.38
8138,Item_8138,Books,463.5
8139,Item_8139,Home,357.41
8140,Item_8140,Clothing,283.61
8141,Item_8141,Home,358.02
8142,Item_8142,Clothing,133.01
8143,Item_8143,Electronics,82.46
8144,Item_8144,Clothing,58.6
8145,Item_8145,Home,27.23
8146,Item_8146,Toys,7.99
8147,Item_8147,Books,104.5
8148,Item_8148,Electronics,383.2
8149,Item_8149,Toys,47.29
8150,Item_8150,Toys,295.3
8151,Item_8151,Home,75.16
8152,Item_8152,Clothing,150.13
8153,Item_8153,Toys,453.69
8154,Item_8154,Home,224.57
8155,Item_8155,Clothing,269.52
8156,Item_8156,Electronics,130.1
8157,Item_8157,Toys,221.08
8158,Item_8158,Electronics,496.04
8159,Item_8159,Toys,444.05
8160,Item_8160,Toys,290.3
8161,Item_8161,Clothing,57.03
8162,Item_8162,Home,152.02
8163,Item_8163,Toys,132.45
8164,Item_8164,Electronics,186.04
8165,Item_8165,Clothing,460.37
8166,Item_8166,Home,348.81
8167,Item_8167,Toys,139.65
8168,Item_8168,Clothing,220.31
8169,Item_8169,Books,50.27
8170,Item_8170,Home,123.65
8171,Item_8171,Books,355.3
8172,Item_8172,Electronics,54.25
8173,Item_8173,Electronics,375.54
8174,Item_8174,Clothing,385.89
8175,Item_8175,Electronics,16.01
8176,Item_8176,Clothing,375.4
8177,Item_8177,Home,321.57
